chemical_name,protein_name
verapamil,C08DA01
verapamil,C08DA01
verapamil,C08DA01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
caffeine,N06BC01
cabergoline,G02CB03 N04BC06
cabergoline,G02CB03 N04BC06
cabergoline,G02CB03 N04BC06
cabergoline,G02CB03 N04BC06
cabergoline,G02CB03 N04BC06
cabergoline,G02CB03 N04BC06
butorphanol,N02AF01
butorphanol,N02AF01
butorphanol,N02AF01
butorphanol,N02AF01
butorphanol,N02AF01
butorphanol,N02AF01
butorphanol,N02AF01
busulfan,L01AB01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buspirone,N05BE01
buprenorphine,N02AE01 N07BC01
buprenorphine,N02AE01 N07BC01
buprenorphine,N02AE01 N07BC01
buprenorphine,N02AE01 N07BC01
buprenorphine,N02AE01 N07BC01
buprenorphine,N02AE01 N07BC01
buprenorphine,N02AE01 N07BC01
buprenorphine,N02AE01 N07BC01
looser,C07AA19
looser,C07AA19
bumetanide,C03CA02
bumetanide,C03CA02
bumetanide,C03CA02
bumetanide,C03CA02
bumetanide,C03CA02
bumetanide,C03CA02
bumetanide,C03CA02
bumetanide,C03CA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
budesonide,A07EA06 D07AC09 R01AD05 R03BA02
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
dibutyryl cyclic AMP,C01CE04
brotizolam,N05CD09
AA-2414,R03DX06
bromperidol,N05AD06
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
bromocriptine,G02CB01 N04BC01
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
brimonidine,S01EA05
bisoprolol,C07AB07
bisoprolol,C07AB07
bisoprolol,C07AB07
bisoprolol,C07AB07
biperiden,N04AA02
bicalutamide,L02BB03
bicalutamide,L02BB03
bicalutamide,L02BB03
bicalutamide,L02BB03
bicalutamide,L02BB03
bethanechol,N07AB02
bethanechol,N07AB02
bethanechol,N07AB02
bethanechol,N07AB02
bethanechol,N07AB02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betaxolol,C07AB05 S01ED02
betahistine,N07CA01
betahistine,N07CA01
betahistine,N07CA01
betahistine,N07CA01
betahistine,N07CA01
betahistine,N07CA01
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
beraprost sodium,B01AC19
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
bepridil,C08EA02
benztropine,N04AC01
benztropine,N04AC01
benztropine,N04AC01
benztropine,N04AC01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzocaine,C05AD03 D04AB04 N01BA05 R02AD01
benzbromarone,M04AB03
benzbromarone,M04AB03
PFD,V04CK03
PFD,V04CK03
PFD,V04CK03
benidipine,C08CA15
benidipine,C08CA15
benidipine,C08CA15
benidipine,C08CA15
benidipine,C08CA15
benidipine,C08CA15
benidipine,C08CA15
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
bendrofluazide,C03AA01
benazepril,C09AA07
benazepril,C09AA07
benazepril,C09AA07
benazepril,C09AA07
beclomethasone,A07EA07 D07AC15 R01AD01 R03BA01
beclomethasone,A07EA07 D07AC15 R01AD01 R03BA01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
baclofen,M03BX01
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelastine,R01AC03 R06AX19 S01GX07
azelaic acid,D10AX03
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
azathioprine,L04AX01
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atorvastatin,C10AA05
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
atenolol,C07AB11 C07AB03
astemizole,R06AX11
astemizole,R06AX11
astemizole,R06AX11
astemizole,R06AX11
astemizole,R06AX11
astemizole,R06AX11
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
aspirin,A01AD05 B01AC06 N02BA01
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
argatroban,B01AE03
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
apomorphine,G04BE07 N04BC07
"1,8-dihydroxy-9-anthrone",
antazoline,R01AC04 R06AX05
antazoline,R01AC04 R06AX05
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
reset,N06BX11
anastrozole,L02BG03
amsacrine,L01XX01
amsacrine,L01XX01
amsacrine,L01XX01
amlodipine,C08CA01
amlodipine,C08CA01
amlodipine,C08CA01
amlodipine,C08CA01
amlodipine,C08CA01
amlodipine,C08CA01
amlodipine,C08CA01
amlodipine,C08CA01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amlexanox,A01AD07 R03DX01
amitriptyline,N06AA09
amitriptyline,N06AA09
amitriptyline,N06AA09
amitriptyline,N06AA09
amitriptyline,N06AA09
amisulpride,N05AL05
amisulpride,N05AL05
amisulpride,N05AL05
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
amiodarone,C01BD01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
aminoglutethimide,L02BG01
iothalamate,V08AA01
iothalamate,V08AA01
iothalamate,V08AA01
iothalamate,V08AA01
ambenonium,N07AA30
ambenonium,N07AA30
ambenonium,N07AA30
ambenonium,N07AA30
ambenonium,N07AA30
ambenonium,N07AA30
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
amantadine,N04BB01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprenolol,C07AA01
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alprazolam,N05BA12
alosetron,A03AE01
alosetron,A03AE01
alfuzosin,G04CA01
alendronate,M05BA04
alendronate,M05BA04
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
salbutamol,R03AC02 R03CC02
aclarubicin,L01DB04
aclarubicin,L01DB04
aclarubicin,L01DB04
